"filename","full_date","year","year_month","article_count","article_counts_per_issue","article_length_chars","article_length_words","newspaper","headline"
"1864-12-14_07.txt","1864-12-14","1864","1864-02",639,9,1783,235,"PC","Ohne Überschrift"
"1864-12-14_08.txt","1864-12-14","1864","1864-02",640,9,1036,138,"PC","Ohne Überschrift"
"1864-12-14_09.txt","1864-12-14","1864","1864-02",641,9,263,31,"PC","Ohne Überschrift"
"1864-12-21_01.txt","1864-12-21","1864","1864-02",642,7,7199,912,"PC","Die Volksstimmung und die Nachwahlen."
"1864-12-21_02.txt","1864-12-21","1864","1864-02",643,7,3808,463,"PC","Schleswig-Holsteinsche Angelegenheiten."
"1864-12-21_03.txt","1864-12-21","1864","1864-02",644,7,2305,279,"PC","Ohne Überschrift"
"1864-12-21_04.txt","1864-12-21","1864","1864-02",645,7,3156,416,"PC","Ohne Überschrift"
"1864-12-21_05.txt","1864-12-21","1864","1864-02",646,7,238,31,"PC","Ohne Überschrift"
"1864-12-21_06.txt","1864-12-21","1864","1864-02",647,7,383,46,"PC","Ohne Überschrift"
"1864-12-21_07.txt","1864-12-21","1864","1864-02",648,7,225,27,"PC","Ohne Überschrift"
"1864-12-28_01.txt","1864-12-28","1864","1864-02",649,6,7573,974,"PC","Die städtischen Demokraten."
"1864-12-28_02.txt","1864-12-28","1864","1864-02",650,6,4320,530,"PC","Falsche Anschuldigung."
"1864-12-28_03.txt","1864-12-28","1864","1864-02",651,6,812,84,"PC","Ohne Überschrift"
"1864-12-28_04.txt","1864-12-28","1864","1864-02",652,6,3045,347,"PC","Ohne Überschrift"
"1864-12-28_05.txt","1864-12-28","1864","1864-02",653,6,1865,225,"PC","Ohne Überschrift"
"1864-12-28_06.txt","1864-12-28","1864","1864-02",654,6,412,56,"PC","Ohne Überschrift"
"1865-01-04_01.txt","1865-01-04","1864","1864-02",655,6,8677,1156,"PC","Politische Heuchelei."
"1865-01-04_02.txt","1865-01-04","1864","1864-02",656,6,2462,315,"PC","Ohne Überschrift"
"1865-01-04_03.txt","1865-01-04","1864","1864-02",657,6,669,78,"PC","Ohne Überschrift"
"1865-01-04_04.txt","1865-01-04","1864","1864-02",658,6,3199,410,"PC","Ohne Überschrift"
"1865-01-04_05.txt","1865-01-04","1864","1864-02",659,6,653,79,"PC","Ohne Überschrift"
"1865-01-04_06.txt","1865-01-04","1864","1864-02",660,6,1720,220,"PC","Ohne Überschrift"
"1865-01-11_01.txt","1865-01-11","1864","1864-02",661,9,7101,840,"PC","Die Wege der Regierung und des Abgeordnetenhauses in der Schleswig-Holsteinschen Sache."
"1865-01-11_02.txt","1865-01-11","1864","1864-02",662,9,3892,456,"PC","Die neue Landtags-Sitzung"
"1865-01-11_03.txt","1865-01-11","1864","1864-02",663,9,255,37,"PC","Ohne Überschrift"
"1865-01-11_04.txt","1865-01-11","1864","1864-02",664,9,271,34,"PC","Ohne Überschrift"
"1865-01-11_05.txt","1865-01-11","1864","1864-02",665,9,754,100,"PC","Ohne Überschrift"
"1865-01-11_06.txt","1865-01-11","1864","1864-02",666,9,1841,222,"PC","Ohne Überschrift"
"1865-01-11_07.txt","1865-01-11","1864","1864-02",667,9,797,94,"PC","Ohne Überschrift"
"1865-01-11_08.txt","1865-01-11","1864","1864-02",668,9,1414,191,"PC","Ohne Überschrift"
"1865-01-11_09.txt","1865-01-11","1864","1864-02",669,9,1402,172,"PC","Ohne Überschrift"
"1865-01-18_01.txt","1865-01-18","1864","1864-02",670,8,14200,1870,"PC","Die Eröffnung des Landtages der Monarchie"
"1865-01-18_02.txt","1865-01-18","1864","1864-02",671,8,10187,1353,"PC","Zwei Reden des Präsidenten Grabow."
"1865-01-18_03.txt","1865-01-18","1864","1864-02",672,8,4199,570,"PC","Ohne Überschrift"
"1865-01-18_04.txt","1865-01-18","1864","1864-02",673,8,1732,224,"PC","Ohne Überschrift"
"1865-01-18_05.txt","1865-01-18","1864","1864-02",674,8,4282,594,"PC","Ohne Überschrift"
"1865-01-18_06.txt","1865-01-18","1864","1864-02",675,8,1323,177,"PC","Ohne Überschrift"
"1865-01-18_07.txt","1865-01-18","1864","1864-02",676,8,362,41,"PC","Ohne Überschrift"
"1865-01-18_08.txt","1865-01-18","1864","1864-02",677,8,957,110,"PC","Ohne Überschrift"
"1865-01-25_01.txt","1865-01-25","1864","1864-02",678,7,7018,984,"PC","Ein Preußisches Königsfest."
"1865-01-25_02.txt","1865-01-25","1864","1864-02",679,7,3611,467,"PC","Ohne Überschrift"
"1865-01-25_03.txt","1865-01-25","1864","1864-02",680,7,4102,555,"PC","Ohne Überschrift"
"1865-01-25_04.txt","1865-01-25","1864","1864-02",681,7,4747,623,"PC","J"
"1865-01-25_05.txt","1865-01-25","1864","1864-02",682,7,6484,915,"PC","ganz unmöglich."
"1865-01-25_06.txt","1865-01-25","1864","1864-02",683,7,5800,742,"PC","Ohne Überschrift"
"1865-01-25_07.txt","1865-01-25","1864","1864-02",684,7,3665,472,"PC","Ohne Überschrift"
"1865-02-01_01.txt","1865-02-01","1864","1864-02",685,10,8993,1180,"PC","Zu gute Finanzen."
"1865-02-01_02.txt","1865-02-01","1864","1864-02",686,10,2279,322,"PC","Ohne Überschrift"
"1865-02-01_03.txt","1865-02-01","1864","1864-02",687,10,1221,150,"PC","Ohne Überschrift"
"1865-02-01_04.txt","1865-02-01","1864","1864-02",688,10,762,94,"PC","Ohne Überschrift"
"1865-02-01_05.txt","1865-02-01","1864","1864-02",689,10,566,69,"PC","Ohne Überschrift"
"1865-02-01_06.txt","1865-02-01","1864","1864-02",690,10,4835,600,"PC","Die Kronprinz-Stiftung"
"1865-02-01_07.txt","1865-02-01","1864","1864-02",691,10,386,43,"PC","Ohne Überschrift"
"1865-02-01_08.txt","1865-02-01","1864","1864-02",692,10,216,26,"PC","Ohne Überschrift"
"1865-02-01_09.txt","1865-02-01","1864","1864-02",693,10,9069,1272,"PC","Ohne Überschrift"
"1865-02-01_10.txt","1865-02-01","1864","1864-02",694,10,11836,1568,"PC","Die Reorganisation des preußischen Heerwesens und der Schleswig-Holstein'sche Krieg."
"1865-02-08_01.txt","1865-02-08","1864","1864-02",695,5,5617,712,"PC","Bedenkliche Wege."
"1865-02-08_02.txt","1865-02-08","1864","1864-02",696,5,9488,1128,"PC","Der Gesetzentwurf über die Verpflichtung zum Kriegsdienst"
"1865-02-08_03.txt","1865-02-08","1864","1864-02",697,5,666,80,"PC","Ohne Überschrift"
"1865-02-08_04.txt","1865-02-08","1864","1864-02",698,5,966,107,"PC","Ohne Überschrift"
"1865-02-15_01.txt","1865-02-15","1864","1864-02",699,5,6421,804,"PC","Die preußische Flotte."
"1865-02-15_02.txt","1865-02-15","1864","1864-02",700,5,1505,188,"PC","Ohne Überschrift"
"1865-02-15_03.txt","1865-02-15","1864","1864-02",701,5,3918,492,"PC","Ohne Überschrift"
"1865-02-15_04.txt","1865-02-15","1864","1864-02",702,5,5473,690,"PC","Ohne Überschrift"
"1865-02-15_05.txt","1865-02-15","1864","1864-02",703,5,729,79,"PC","Ohne Überschrift"
"1865-02-22_01.txt","1865-02-22","1864","1864-02",704,6,7677,1014,"PC","Die Haltung des Abgeordnetenhauses und die öffentliche Meinung."
"1865-02-22_02.txt","1865-02-22","1864","1864-02",705,6,3233,386,"PC","Der Stand der Schleswig-Holsteinschen Sache."
"1865-02-22_03.txt","1865-02-22","1864","1864-02",706,6,556,75,"PC","Ohne Überschrift"
"1865-02-22_04.txt","1865-02-22","1864","1864-02",707,6,536,73,"PC","Ohne Überschrift"
"1865-02-22_05.txt","1865-02-22","1864","1864-02",708,6,2250,301,"PC","Ohne Überschrift"
"1865-02-22_06.txt","1865-02-22","1864","1864-02",709,6,2864,345,"PC","Ohne Überschrift"
"1865-03-01_01.txt","1865-03-01","1864","1864-02",710,6,5945,734,"PC","Die Herzogthümer und Preußen."
"1865-03-01_02.txt","1865-03-01","1864","1864-02",711,6,353,40,"PC","Ohne Überschrift"
"1865-03-01_03.txt","1865-03-01","1864","1864-02",712,6,117,11,"PC","Ohne Überschrift"
"1865-03-01_04.txt","1865-03-01","1864","1864-02",713,6,549,67,"PC","Ohne Überschrift"
"1865-03-01_05.txt","1865-03-01","1864","1864-02",714,6,1535,175,"PC","Ohne Überschrift"
"1865-03-01_06.txt","1865-03-01","1864","1864-02",715,6,8346,1142,"PC","Stimmen über das Abgeordnetenhaus."
"1865-03-08_01.txt","1865-03-08","1864","1864-02",716,5,9001,1107,"PC","Das Budgetrecht des Abgeordnetenhauses"
"1865-03-08_02.txt","1865-03-08","1864","1864-02",717,5,1857,234,"PC","Die Thätigkeit des Abgeordnetenhauses."
"1865-03-08_03.txt","1865-03-08","1864","1864-02",718,5,3118,386,"PC","Ohne Überschrift"
"1865-03-08_04.txt","1865-03-08","1864","1864-02",719,5,4524,662,"PC","Ohne Überschrift"
"1865-03-08_05.txt","1865-03-08","1864","1864-02",720,5,540,62,"PC","Ohne Überschrift"
"1865-03-15_01.txt","1865-03-15","1864","1864-02",721,7,7026,892,"PC","Unklare Versuche."
"1865-03-15_02.txt","1865-03-15","1864","1864-02",722,7,4153,577,"PC","Eine schwere Verantwortlichkeit."
"1865-03-15_03.txt","1865-03-15","1864","1864-02",723,7,4968,661,"PC","Angebliche Unmöglichkeit."
"1865-03-15_04.txt","1865-03-15","1864","1864-02",724,7,8301,1072,"PC","Ohne Überschrift"
"1865-03-15_05.txt","1865-03-15","1864","1864-02",725,7,2542,322,"PC","Ohne Überschrift"
"1865-03-15_06.txt","1865-03-15","1864","1864-02",726,7,8018,853,"PC","Zur schleswig-holsteinschen Angelegenheit."
"1865-03-15_07.txt","1865-03-15","1864","1864-02",727,7,673,36,"PC","Ohne Überschrift"
"1865-03-22_01.txt","1865-03-22","1864","1864-02",728,11,2573,335,"PC","Gott segne den König!"
"1865-03-22_02.txt","1865-03-22","1864","1864-02",729,11,8305,1091,"PC","Graf Schwerin und die Amtsblätter."
"1865-03-22_03.txt","1865-03-22","1864","1864-02",730,11,4521,591,"PC","Die Pflicht der Budgetberathung."
"1865-03-22_04.txt","1865-03-22","1864","1864-02",731,11,9920,1436,"PC","Die Stärke des preußischen Heeres"
"1865-03-22_05.txt","1865-03-22","1864","1864-02",732,11,1065,160,"PC","Ohne Überschrift"
"1865-03-22_06.txt","1865-03-22","1864","1864-02",733,11,6479,911,"PC","Ohne Überschrift"
"1865-03-22_07.txt","1865-03-22","1864","1864-02",734,11,1859,246,"PC","Ohne Überschrift"
"1865-03-22_08.txt","1865-03-22","1864","1864-02",735,11,183,20,"PC","Ohne Überschrift"
"1865-03-22_09.txt","1865-03-22","1864","1864-02",736,11,732,84,"PC","Ohne Überschrift"
"1865-03-22_10.txt","1865-03-22","1864","1864-02",737,11,420,47,"PC","Ohne Überschrift"
"1865-03-22_11.txt","1865-03-22","1864","1864-02",738,11,1450,187,"PC","Ohne Überschrift"
"1865-03-29_01.txt","1865-03-29","1864","1864-02",739,6,5431,648,"PC","Die Schleswig-Holsteinsche Sache am Bunde."
"1865-03-29_02.txt","1865-03-29","1864","1864-02",740,6,4910,595,"PC","Ohne Überschrift"
"1865-03-29_03.txt","1865-03-29","1864","1864-02",741,6,11968,1590,"PC","Eitele Beschlüsse."
"1865-03-29_04.txt","1865-03-29","1864","1864-02",742,6,9746,1283,"PC","Eine ernste Mahnung an das Abgeordnetenhaus."
"1865-03-29_05.txt","1865-03-29","1864","1864-02",743,6,6905,943,"PC","Königs-Geburtstag in den Herzogthümern."
"1865-03-29_06.txt","1865-03-29","1864","1864-02",744,6,754,91,"PC","Ohne Überschrift"
"1865-04-05_01.txt","1865-04-05","1864","1864-02",745,9,7177,944,"PC","Verwirrung im Abgeordnetenhause."
"1865-04-05_02.txt","1865-04-05","1864","1864-02",746,9,2738,336,"PC","(Die Schleswig-Holstein'sche Angelegenheit)"
"1865-04-05_03.txt","1865-04-05","1864","1864-02",747,9,3805,518,"PC","Die Verhandlungen über die Eisenbahnen."
"1865-04-05_04.txt","1865-04-05","1864","1864-02",748,9,5037,602,"PC","Ohne Überschrift"
"1865-04-05_05.txt","1865-04-05","1864","1864-02",749,9,11390,1513,"PC","Die preußische Bank und das Abgeordnetenhaus."
"1865-04-05_06.txt","1865-04-05","1864","1864-02",750,9,3413,462,"PC","Ohne Überschrift"
"1865-04-05_07.txt","1865-04-05","1864","1864-02",751,9,3224,404,"PC","Das Herrenhaus"
"1865-04-05_08.txt","1865-04-05","1864","1864-02",752,9,898,120,"PC","Ohne Überschrift"
"1865-04-05_09.txt","1865-04-05","1864","1864-02",753,9,929,118,"PC","Ohne Überschrift"
"1865-04-12_01.txt","1865-04-12","1864","1864-02",754,8,8782,1115,"PC","Die Stellung des Abgeordnetenhauses zur Militairfrage."
"1865-04-12_02.txt","1865-04-12","1864","1864-02",755,8,6597,775,"PC","Ein Bundesbeschluß über Schleswig-Holstein."
"1865-04-12_03.txt","1865-04-12","1864","1864-02",756,8,4709,540,"PC","Ohne Überschrift"
"1865-04-12_04.txt","1865-04-12","1864","1864-02",757,8,6033,762,"PC","Ohne Überschrift"
"1865-04-12_05.txt","1865-04-12","1864","1864-02",758,8,12174,1663,"PC","Die Bestätigung der Wahlen von Gemeindebeamten."
"1865-04-12_06.txt","1865-04-12","1864","1864-02",759,8,725,98,"PC","Ohne Überschrift"
"1865-04-12_07.txt","1865-04-12","1864","1864-02",760,8,694,87,"PC","Ohne Überschrift"
"1865-04-12_08.txt","1865-04-12","1864","1864-02",761,8,747,93,"PC","Ohne Überschrift"
"1865-04-19_01.txt","1865-04-19","1864","1864-02",762,7,6175,802,"PC","Die Kriegsthaten und ihre Erfolge."
"1865-04-19_02.txt","1865-04-19","1864","1864-02",763,7,5351,723,"PC","Das Kriegsdenkmal."
"1865-04-19_03.txt","1865-04-19","1864","1864-02",764,7,408,45,"PC","Ohne Überschrift"
"1865-04-19_04.txt","1865-04-19","1864","1864-02",765,7,1177,163,"PC","Ohne Überschrift"
"1865-04-19_05.txt","1865-04-19","1864","1864-02",766,7,905,112,"PC","Ohne Überschrift"
"1865-04-19_06.txt","1865-04-19","1864","1864-02",767,7,304,36,"PC","Ohne Überschrift"
"1865-04-19_07.txt","1865-04-19","1864","1864-02",768,7,3131,434,"PC","Die Urkunde,"
"1865-04-26_01.txt","1865-04-26","1864","1864-02",769,8,6883,890,"PC","Preußen und der Kieler Hafen."
"1865-04-26_02.txt","1865-04-26","1864","1864-02",770,8,3890,453,"PC","Ohne Überschrift"
"1865-04-26_03.txt","1865-04-26","1864","1864-02",771,8,1911,247,"PC","Ohne Überschrift"
"1865-04-26_04.txt","1865-04-26","1864","1864-02",772,8,140,17,"PC","Ohne Überschrift"
"1865-04-26_05.txt","1865-04-26","1864","1864-02",773,8,1989,243,"PC","Ohne Überschrift"
"1865-04-26_06.txt","1865-04-26","1864","1864-02",774,8,464,55,"PC","Ohne Überschrift"
"1865-04-26_07.txt","1865-04-26","1864","1864-02",775,8,1900,238,"PC","Preußens Erbrecht auf Schleswig-Holstein."
"1865-04-26_08.txt","1865-04-26","1864","1864-02",776,8,210,20,"PC","Ohne Überschrift"
"1865-05-03_01.txt","1865-05-03","1864","1864-02",777,7,12717,1650,"PC","Die Ziele und Erfolge in der Schleswig-Holsteinschen Sache."
"1865-05-03_02.txt","1865-05-03","1864","1864-02",778,7,7422,945,"PC","Ohne Überschrift"
"1865-05-03_03.txt","1865-05-03","1864","1864-02",779,7,8034,1034,"PC","Rede des Kriegsministers bei den Verhandlungen über das Militairgesetz."
"1865-05-03_04.txt","1865-05-03","1864","1864-02",780,7,6202,897,"PC","Ohne Überschrift"
"1865-05-03_05.txt","1865-05-03","1864","1864-02",781,7,3447,460,"PC","Der preußische Verein zur Pflege im Felde verwundeter und erkrankter Krieger,"
"1865-05-03_06.txt","1865-05-03","1864","1864-02",782,7,8351,1104,"PC","Die Ziele und Erfolge in der Schleswig-Holsteinschen Sache."
"1865-05-03_07.txt","1865-05-03","1864","1864-02",783,7,4326,547,"PC","Die Befragung der Herzogthümer."
"1865-05-09_01.txt","1865-05-09","1864","1864-02",784,7,6909,902,"PC","Parlamentarische Zügellosigkeit."
"1865-05-09_02.txt","1865-05-09","1864","1864-02",785,7,3188,410,"PC","Die Vorlage wegen der Kriegskosten"
"1865-05-09_03.txt","1865-05-09","1864","1864-02",786,7,1515,166,"PC","22,481,776 Thlr."
"1865-05-09_04.txt","1865-05-09","1864","1864-02",787,7,389,43,"PC","Ohne Überschrift"
"1865-05-09_05.txt","1865-05-09","1864","1864-02",788,7,3772,489,"PC","Ohne Überschrift"
"1865-05-09_06.txt","1865-05-09","1864","1864-02",789,7,1210,153,"PC","Ohne Überschrift"
"1865-05-09_07.txt","1865-05-09","1864","1864-02",790,7,342,40,"PC","Ohne Überschrift"
"1865-05-17_01.txt","1865-05-17","1864","1864-02",791,9,5152,605,"PC","Zur Schleswig-Holsteinschen Angelegenheit."
"1865-05-17_02.txt","1865-05-17","1864","1864-02",792,9,10777,1322,"PC","Aus der Denkschrift über Schleswig-Holstein."
"1865-05-17_03.txt","1865-05-17","1864","1864-02",793,9,9677,1192,"PC","Verfassungstreue."
"1865-05-17_04.txt","1865-05-17","1864","1864-02",794,9,5580,749,"PC","Die Jubelfeier der Rheinlande."
"1865-05-17_05.txt","1865-05-17","1864","1864-02",795,9,2328,316,"PC","Ohne Überschrift"
"1865-05-17_06.txt","1865-05-17","1864","1864-02",796,9,1710,222,"PC","Ohne Überschrift"
"1865-05-17_07.txt","1865-05-17","1864","1864-02",797,9,277,33,"PC","Ohne Überschrift"
"1865-05-17_08.txt","1865-05-17","1864","1864-02",798,9,166,17,"PC","Ohne Überschrift"
"1865-05-17_09.txt","1865-05-17","1864","1864-02",799,9,1516,211,"PC","Ohne Überschrift"
"1865-05-24_01.txt","1865-05-24","1864","1864-02",800,6,6539,834,"PC","Zweifelhafte Rechte und offenbare Pflichten."
"1865-05-24_02.txt","1865-05-24","1864","1864-02",801,6,1390,129,"PC","Ohne Überschrift"
"1865-05-24_03.txt","1865-05-24","1864","1864-02",802,6,3512,422,"PC","Die Erfolge preußischer Handelspolitik."
"1865-05-24_04.txt","1865-05-24","1864","1864-02",803,6,788,98,"PC","Ohne Überschrift"
"1865-05-24_05.txt","1865-05-24","1864","1864-02",804,6,1385,172,"PC","Ohne Überschrift"
"1865-05-24_06.txt","1865-05-24","1864","1864-02",805,6,4744,628,"PC","Ein englisches Urtheil über das preußische Abgeordnetenhaus."
"1865-05-31_01.txt","1865-05-31","1864","1864-02",806,9,6675,845,"PC","Eine Augustenburgsche Kundgebung."
"1865-05-31_02.txt","1865-05-31","1864","1864-02",807,9,6461,824,"PC","Das Abgeordnetenhans und die Amtsblätter."
"1865-05-31_03.txt","1865-05-31","1864","1864-02",808,9,850,111,"PC","Ohne Überschrift"
"1865-05-31_04.txt","1865-05-31","1864","1864-02",809,9,159,20,"PC","Ohne Überschrift"
"1865-05-31_05.txt","1865-05-31","1864","1864-02",810,9,329,33,"PC","Ohne Überschrift"
"1865-05-31_06.txt","1865-05-31","1864","1864-02",811,9,5670,816,"PC","Rede des Ministers des Innern in Betreff der Amtsblätter."
"1865-05-31_07.txt","1865-05-31","1864","1864-02",812,9,4887,593,"PC","Neue Uebergriffe."
"1865-05-31_08.txt","1865-05-31","1864","1864-02",813,9,5168,656,"PC","Die Wege-Ordnung im Abgeordnetenhause."
"1865-05-31_09.txt","1865-05-31","1864","1864-02",814,9,2632,321,"PC","Ohne Überschrift"
"1865-06-07_01.txt","1865-06-07","1864","1864-02",815,9,5806,763,"PC","Die Ablehnung der Marine-Vorlage."
"1865-06-07_02.txt","1865-06-07","1864","1864-02",816,9,8855,1227,"PC","Rede des Minister-Präsidenten von Bismarck bei der Berathung der Marine-Vorlage."
"1865-06-07_03.txt","1865-06-07","1864","1864-02",817,9,15201,2148,"PC","Aus der Rede des Abgeordneten Wagener in der Marine-Angelegenheit."
"1865-06-07_04.txt","1865-06-07","1864","1864-02",818,9,1912,235,"PC","Ohne Überschrift"
"1865-06-07_05.txt","1865-06-07","1864","1864-02",819,9,3898,482,"PC","Ohne Überschrift"
"1865-06-07_06.txt","1865-06-07","1864","1864-02",820,9,822,107,"PC","Ohne Überschrift"
"1865-06-07_07.txt","1865-06-07","1864","1864-02",821,9,2906,375,"PC","Ohne Überschrift"
"1865-06-07_08.txt","1865-06-07","1864","1864-02",822,9,505,63,"PC","Ohne Überschrift"
"1865-06-07_09.txt","1865-06-07","1864","1864-02",823,9,210,21,"PC","Ohne Überschrift"
"1865-06-14_01.txt","1865-06-14","1864","1864-02",824,8,5932,728,"PC","Der Gang der preußischen Politik in der Schleswig-Holsteinischen Angelegenheit"
"1865-06-14_02.txt","1865-06-14","1864","1864-02",825,8,2287,280,"PC","Ohne Überschrift"
"1865-06-14_03.txt","1865-06-14","1864","1864-02",826,8,6074,782,"PC","Der Kriegs-Minister über die Ablehnung der Reorganisationskosten."
"1865-06-14_04.txt","1865-06-14","1864","1864-02",827,8,13851,1928,"PC","Rede des Minister-Präsidenten von Bismarck über Preußens Politik in der Schleswig-Holsteinschen Angelegenheit."
"1865-06-14_05.txt","1865-06-14","1864","1864-02",828,8,5201,680,"PC","Die persönliche Ehre und das Abgeordnetenhaus."
"1865-06-14_06.txt","1865-06-14","1864","1864-02",829,8,4295,524,"PC","Ein Antrag zur Wahrung von Sitte und Anstand."
"1865-06-14_07.txt","1865-06-14","1864","1864-02",830,8,1556,179,"PC","Ohne Überschrift"
"1865-06-14_08.txt","1865-06-14","1864","1864-02",831,8,285,33,"PC","Ohne Überschrift"
"1865-06-21_01.txt","1865-06-21","1864","1864-02",832,10,6627,895,"PC","Die letzte Landtags-Session"
"1865-06-21_02.txt","1865-06-21","1864","1864-02",833,10,4893,644,"PC","Schluß des Landtages."
"1865-06-21_03.txt","1865-06-21","1864","1864-02",834,10,2795,370,"PC","Ohne Überschrift"
"1865-06-21_04.txt","1865-06-21","1864","1864-02",835,10,2181,280,"PC","Parlamentarische Pflichtversäumniß."
"1865-06-21_05.txt","1865-06-21","1864","1864-02",836,10,5206,663,"PC","Wie soll es mit dem Staatshaushalt weiter gehalten werden?"
"1865-06-21_06.txt","1865-06-21","1864","1864-02",837,10,7456,941,"PC","Die Redefreiheit der Landtags-Mitglieder"
"1865-06-21_07.txt","1865-06-21","1864","1864-02",838,10,2530,331,"PC","Verdieust"
"1865-06-21_08.txt","1865-06-21","1864","1864-02",839,10,4043,510,"PC","Sittliche Entrüstung."
"1865-06-21_09.txt","1865-06-21","1864","1864-02",840,10,830,110,"PC","Ohne Überschrift"
"1865-06-21_10.txt","1865-06-21","1864","1864-02",841,10,2691,326,"PC","Ohne Überschrift"
"1865-06-28_01.txt","1865-06-28","1864","1864-02",842,7,8163,1068,"PC","Eine patriotische Mahnung aus früherer Zeit."
"1865-06-28_02.txt","1865-06-28","1864","1864-02",843,7,4818,682,"PC","Eine geistliche Adresse und Erwiderung des Königs."
"1865-06-28_03.txt","1865-06-28","1864","1864-02",844,7,1292,181,"PC","Ohne Überschrift"
"1865-06-28_04.txt","1865-06-28","1864","1864-02",845,7,385,48,"PC","Ohne Überschrift"
"1865-06-28_05.txt","1865-06-28","1864","1864-02",846,7,1579,189,"PC","Ohne Überschrift"
"1865-06-28_06.txt","1865-06-28","1864","1864-02",847,7,1855,228,"PC","Ohne Überschrift"
"1865-06-28_07.txt","1865-06-28","1864","1864-02",848,7,528,64,"PC","Ohne Überschrift"
"1865-07-05_01.txt","1865-07-05","1864","1864-02",849,8,7146,876,"PC","Ein Ministerwechsel in Oesterreich."
"1865-07-05_02.txt","1865-07-05","1864","1864-02",850,8,5962,770,"PC","Der Erbprinz von Augustenburg und die preußischen Forderungen."
"1865-07-05_03.txt","1865-07-05","1864","1864-02",851,8,1291,169,"PC","Ohne Überschrift"
"1865-07-05_04.txt","1865-07-05","1864","1864-02",852,8,260,38,"PC","Ohne Überschrift"
"1865-07-05_05.txt","1865-07-05","1864","1864-02",853,8,913,123,"PC","Ohne Überschrift"
"1865-07-05_06.txt","1865-07-05","1864","1864-02",854,8,713,93,"PC","Ohne Überschrift"
"1865-07-05_07.txt","1865-07-05","1864","1864-02",855,8,586,78,"PC","Ohne Überschrift"
"1865-07-05_08.txt","1865-07-05","1864","1864-02",856,8,1386,170,"PC","Ohne Überschrift"
"1865-07-12_01.txt","1865-07-12","1864","1864-02",857,6,5932,763,"PC","Die nächste Aufgabe der Regierung."
"1865-07-12_02.txt","1865-07-12","1864","1864-02",858,6,4498,600,"PC","Der Staatshaushalt für 1865."
"1865-07-12_03.txt","1865-07-12","1864","1864-02",859,6,942,114,"PC","Ohne Überschrift"
"1865-07-12_04.txt","1865-07-12","1864","1864-02",860,6,865,109,"PC","Ohne Überschrift"
"1865-07-12_05.txt","1865-07-12","1864","1864-02",861,6,1276,176,"PC","Ohne Überschrift"
"1865-07-12_06.txt","1865-07-12","1864","1864-02",862,6,3892,482,"PC","Die Provinzial-Correspondenz und die Anerkennung des Erbprinzen von Augustenburg."
"1865-07-19_01.txt","1865-07-19","1864","1864-02",863,11,1287,162,"PC","Erlas des Königs über den Staatshaushalt für 1865."
"1865-07-19_02.txt","1865-07-19","1864","1864-02",864,11,1181,147,"PC","Ohne Überschrift"
"1865-07-19_03.txt","1865-07-19","1864","1864-02",865,11,4650,546,"PC","Ohne Überschrift"
"1865-07-19_04.txt","1865-07-19","1864","1864-02",866,11,10033,1152,"PC","Ohne Überschrift"
"1865-07-19_05.txt","1865-07-19","1864","1864-02",867,11,3902,486,"PC","Ohne Überschrift"
"1865-07-19_06.txt","1865-07-19","1864","1864-02",868,11,11000,1370,"PC","Das beabsichtigte Abgeordnetenfest in Köln."
"1865-07-19_07.txt","1865-07-19","1864","1864-02",869,11,453,58,"PC","Ohne Überschrift"
"1865-07-19_08.txt","1865-07-19","1864","1864-02",870,11,1435,203,"PC","Ohne Überschrift"
"1865-07-19_09.txt","1865-07-19","1864","1864-02",871,11,867,107,"PC","Ohne Überschrift"
"1865-07-19_10.txt","1865-07-19","1864","1864-02",872,11,1191,162,"PC","Erlas des Königs über den Staatshaushalt für 1865."
"1865-07-26_01.txt","1865-07-26","1864","1864-02",873,6,7913,1021,"PC","Das sogenannte Abgeordnetenfest in Köln."
"1865-07-26_02.txt","1865-07-26","1864","1864-02",874,6,2303,290,"PC","Ohne Überschrift"
"1865-07-26_03.txt","1865-07-26","1864","1864-02",875,6,3039,370,"PC","Kommission für die Arbeiterverhältnisse."
"1865-07-26_04.txt","1865-07-26","1864","1864-02",876,6,1004,141,"PC","Ohne Überschrift"
"1865-07-26_05.txt","1865-07-26","1864","1864-02",877,6,2004,271,"PC","Ohne Überschrift"
"1865-07-26_06.txt","1865-07-26","1864","1864-02",878,6,612,88,"PC","Ohne Überschrift"
"1865-08-02_01.txt","1865-08-02","1864","1864-02",879,10,6143,795,"PC","Die Ordnung des Staatshaushalts von 1865."
"1865-08-02_02.txt","1865-08-02","1864","1864-02",880,10,912,115,"PC","Ohne Überschrift"
"1865-08-02_03.txt","1865-08-02","1864","1864-02",881,10,1975,245,"PC","Ohne Überschrift"
"1865-08-02_04.txt","1865-08-02","1864","1864-02",882,10,643,80,"PC","Ohne Überschrift"
"1865-08-02_05.txt","1865-08-02","1864","1864-02",883,10,700,78,"PC","Ohne Überschrift"
"1865-08-02_06.txt","1865-08-02","1864","1864-02",884,10,1747,227,"PC","preußische Unterthanen"
"1865-08-02_07.txt","1865-08-02","1864","1864-02",885,10,1465,217,"PC","Ohne Überschrift"
"1865-08-02_08.txt","1865-08-02","1864","1864-02",886,10,366,46,"PC","Ohne Überschrift"
"1865-08-02_09.txt","1865-08-02","1864","1864-02",887,10,672,86,"PC","Ohne Überschrift"
